Account Sale History,P122,Mobile Home Auth. (sale) ,"$4,600.00 ",Quarter: SE/4 Section: 21 Township: 37 Range: 16 Subdiv...,
P122,,2/24/2012,5.35729E+11,,
Account Sale History,P827,Mobile Home Auth. (sale) ,"$1,000.00 ",Section: 17 Township: 36 Range: 14,
P827,,8/27/2012,5.60717E+11,,
Account Sale History,P2182,Mobile Home Auth. (sale) ,"$25,000.00 ",Quarter: NW/4 Section: 15 Township: 37 Range: 16,
P2182,,1/26/2010,5.35715E+11,,
Account Sale History,PP918,Mobile Home Auth. (sale) ,"$6,500.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 15,
PP918,,9/18/2009,5.60706E+11,,
Account Sale History,SLH28,Mobile Home Auth. (sale) ,"$8,500.00 ",Quarter: SE1/4 Section: 33 Township: 39 Range: 17,
SLH28,,8/15/2014,5.07333E+11,,
Account Sale History,SLH30,Mobile Home Auth. (sale) ,$500.00 ,Section: 6 Township: 36 Range: 15,
SLH30,,9/2/2014,5.60906E+11,,
Account Sale History,SLH32,Mobile Home Auth. (sale) ,"$4,000.00 ",Quarter: NW/4 Section: 30 Township: 38 Range: 17,
SLH32,,8/27/2014,5.35501E+11,,
Account Sale History,SLH35,Mobile Home Auth. (sale) ,"$23,000.00 ",0 Subdivision: GLADE MHP,
SLH35,,10/14/2014,5.63703E+11,,
Account Sale History,SLH51,Mobile Home Auth. (sale) ,$500.00 ,Quarter: NE/4 Section: 33 Township: 37 Range: 15,
SLH51,,12/29/2014,5.35933E+11,,
